# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: samsung Model: SM-A715F
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,36.6351443000,29.0834732000,252.37579345703125,1.2273191,4.925,233.38489,1712570331464,0.086023256,45.0,6804130980373,4.0,0,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,19,0.0,49359,46764359246445,56,24.1,636.7344970703125,1.9750001430511475,16,0.0,0.0,1603687550,,,,0,,3,0.51,21.1,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,21,0.0,49359,46764353964495,13,36.7,-664.4775390625,0.24469999969005585,16,0.0,0.0,1604249980,,,,0,,3,0.51,33.7,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,5,0.0,81935,122382353317043,14,35.7,-411.14483642578125,0.04530000314116478,16,0.0,0.0,1575420030,,,,0,,1,2.14,32.7,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,11,0.0,81935,122382350987001,14,35.9,602.0841674804688,0.040800001472234726,16,0.0,0.0,1575420030,,,,0,,1,2.14,32.9,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,12,0.0,81935,122382357508124,21,31.8,436.3918762207031,0.13670000433921814,16,0.0,0.0,1575420030,,,,0,,1,2.14,28.8,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,18,0.0,81935,122382354085414,11,38.2,-624.3699951171875,0.04390000179409981,16,0.0,0.0,1575420030,,,,0,,1,2.14,35.2,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,20,0.0,81935,122382353450622,35,27.1,-6.527072906494141,0.8059999942779541,16,0.0,0.0,1575420030,,,,0,,1,2.14,24.1,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,25,0.0,81935,122382363534536,10,39.2,150.94374084472656,0.026600001379847527,16,0.0,0.0,1575420030,,,,0,,1,2.14,36.2,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,26,0.0,81935,122382347534223,7,42.5,-635.26171875,0.03110000118613243,16,0.0,0.0,1575420030,,,,0,,1,2.14,39.5,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,28,0.0,81935,122382357496916,8,41.9,-95.21322631835938,0.04670000448822975,16,0.0,0.0,1575420030,,,,0,,1,2.14,38.9,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,29,0.0,81935,122382361293566,10,39.9,-73.99266052246094,0.023600000888109207,16,0.0,0.0,1575420030,,,,0,,1,2.14,36.9,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,31,0.0,81935,122382352741136,6,44.7,-393.65203857421875,0.03760000318288803,16,0.0,0.0,1575420030,,,,0,,1,2.14,41.7,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,5,0.0,16399,122368302904965,12,37.7,-7.547151565551758,5.519000053405762,16,0.0,0.0,1561097980,,,,0,,5,2.03,31.700000000000003,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,13,0.0,16399,122368304725317,21,31.9,-189.1207733154297,0.11720000207424164,16,0.0,0.0,1561097980,,,,0,,5,2.03,25.9,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,27,0.0,16399,122368356364842,13,36.0,325.20538330078125,0.04919999837875366,16,0.0,0.0,1561097980,,,,0,,5,2.03,30.0,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,29,0.0,16399,122368344469672,10,39.5,-516.8875732421875,0.02810000069439411,16,0.0,0.0,1561097980,,,,0,,5,2.03,33.5,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,30,0.0,16399,122368357201660,9,40.7,-177.49708557128906,0.0471000038087368,16,0.0,0.0,1561097980,,,,0,,5,2.03,34.7,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,2,0.0,89103,122382346934261,11,38.1,-389.2193603515625,0.0649000033736229,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.1,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,8,0.0,89103,122382334486586,11,38.5,330.0932312011719,0.04990000277757645,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.5,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,10,0.0,89103,122382346707218,14,35.5,367.50604248046875,0.06780000030994415,16,0.0,0.0,1575420030,,,,0,,6,2.24,29.5,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,11,0.0,89103,122382355110561,19,32.6,105.7155532836914,0.06980000436306,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.6,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,12,0.0,89103,122382339570472,46,25.1,510.7862548828125,0.7489999532699585,16,0.0,0.0,1575420030,,,,0,,6,2.24,19.1,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,24,0.0,89103,122382343260767,29,29.9,387.1239318847656,1.3050000667572021,16,0.0,0.0,1575420030,,,,0,,6,2.24,23.9,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,25,0.0,89103,122382352813662,21,31.3,0.6867716908454895,0.13519999384880066,16,0.0,0.0,1575420030,,,,0,,6,2.24,25.3,,,,,,
Raw,1712570364430,7776794000000,18,,-1396597805636662786,0.4997119903564453,50.364425987936556,-16.7154238066321,22.753703568707074,256,36,0.0,89103,122382349271086,14,35.2,-397.8387756347656,0.05130000412464142,16,0.0,0.0,1575420030,,,,0,,6,2.24,29.200000000000003,,,,,,
Fix,GPS,36.6352136000,29.0834556500,236.67620849609375,0.94,3.7900925,331.8,1712570365000,0.7340981,37.131,6838148999735,3.0,0,,,
Fix,FLP,36.6352127000,29.0834603000,236.67620849609375,1.0050756,3.011,346.00412,1712570365482,0.21026318,45.0,6838148999735,3.0,0,,,
Fix,FLP,36.6352194000,29.0834549000,236.67620849609375,0.9854231,3.007,316.93234,1712570366410,0.24958287,45.0,6839076630985,3.0,0,,,
Status,1712570365000,36,0,1,5,1575420030,42.50,108.0,24.0,1,1,1,37.5
Status,1712570365000,36,1,1,11,1575420030,34.60,42.0,20.0,1,1,1,29.6
Status,1712570365000,36,2,1,12,1575420030,44.50,109.0,42.0,1,1,1,39.5
Status,1712570365000,36,3,1,18,1575420030,45.00,203.0,30.0,1,1,1,40.0
Status,1712570365000,36,4,1,20,1575420030,30.10,71.0,25.0,1,1,1,25.1
Status,1712570365000,36,5,1,25,1575420030,39.60,91.0,74.0,1,1,1,34.6
Status,1712570365000,36,6,1,26,1575420030,46.70,307.0,4.0,1,1,0,41.7
Status,1712570365000,36,7,1,28,1575420030,39.60,285.0,41.0,1,1,1,34.6
Status,1712570365000,36,8,1,29,1575420030,44.80,313.0,65.0,1,1,1,39.8
Status,1712570365000,36,9,1,31,1575420030,42.60,310.0,22.0,1,1,1,37.6
Status,1712570365000,36,10,3,10,1602000000,36.10,329.0,61.0,1,1,1,31.1
Status,1712570365000,36,11,3,9,1602000000,40.10,143.0,67.0,1,1,0,35.1
Status,1712570365000,36,12,3,16,1602000000,32.60,144.0,11.0,1,1,1,27.6
Status,1712570365000,36,13,3,11,1602000000,42.90,326.0,8.0,1,1,0,37.9
Status,1712570365000,36,14,3,20,1602000000,28.50,257.0,70.0,0,1,0,23.5
Status,1712570365000,36,15,3,19,1602000000,27.10,28.0,35.0,0,1,0,22.1
Status,1712570365000,36,16,3,21,1602000000,39.70,226.0,15.0,1,1,1,34.7
Status,1712570365000,36,17,5,2,1561097980,32.80,112.0,18.0,1,1,0,27.8
Status,1712570365000,36,18,5,5,1561097980,44.00,136.0,36.0,1,1,0,39.0
Status,1712570365000,36,19,5,8,1561097980,35.50,64.0,36.0,1,1,1,30.5
Status,1712570365000,36,20,5,10,1561097980,30.20,87.0,14.0,0,1,0,25.2
Status,1712570365000,36,21,5,13,1561097980,37.10,81.0,40.0,1,1,1,32.1
Status,1712570365000,36,22,5,27,1561097980,35.20,39.0,56.0,1,1,1,30.2
Status,1712570365000,36,23,5,29,1561097980,39.40,239.0,11.0,0,1,0,34.4
Status,1712570365000,36,24,5,30,1561097980,45.50,260.0,63.0,1,1,1,40.5
Status,1712570365000,36,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570365000,36,26,5,28,1561097980,0.00,50.0,11.0,0,1,0,0.0
Status,1712570365000,36,27,2,136,1575420030,45.40,0.0,0.0,0,0,0,40.4
Status,1712570365000,36,28,6,2,1575420030,44.00,313.0,38.0,1,1,0,39.0
Status,1712570365000,36,29,6,8,1575420030,47.60,281.0,1.0,0,1,1,42.6
Status,1712570365000,36,30,6,10,1575420030,39.50,45.0,41.0,1,1,0,34.5
Status,1712570365000,36,31,6,11,1575420030,41.40,68.0,68.0,1,1,1,36.4
Status,1712570365000,36,32,6,12,1575420030,31.70,39.0,17.0,1,1,0,26.7
Status,1712570365000,36,33,6,24,1575420030,45.20,116.0,28.0,1,1,0,40.2
Status,1712570365000,36,34,6,25,1575420030,39.20,57.0,77.0,1,1,0,34.2
Status,1712570365000,36,35,6,36,1575420030,46.70,195.0,50.0,1,1,0,41.7
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,10,0.0,49359,46765364834244,17,33.1,-357.6086120605469,0.23930001258850098,16,0.0,0.0,1598062460,,,,0,,3,0.54,30.1,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,9,0.0,49359,46765365879427,12,37.1,294.8191833496094,0.2314000129699707,16,0.0,0.0,1600875010,,,,0,,3,0.54,34.1,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,16,0.0,49359,46765352597131,27,29.6,761.47265625,0.8844999670982361,16,0.0,0.0,1601437440,,,,0,,3,0.54,26.6,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,11,0.0,49359,46765351405855,10,39.9,-773.5376586914062,0.2386000156402588,16,0.0,0.0,1602000000,,,,0,,3,0.54,36.9,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,20,0.0,49359,46765365907504,46,25.5,-117.16800689697266,1.124000072479248,16,0.0,0.0,1603124990,,,,0,,3,0.54,22.5,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,21,0.0,49359,46765353966744,13,36.7,-661.8306274414062,0.24469999969005585,16,0.0,0.0,1604249980,,,,0,,3,0.54,33.7,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,5,0.0,81935,122383353318408,10,39.5,-407.89056396484375,0.041600003838539124,16,0.0,0.0,1575420030,,,,0,,1,2.17,36.5,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,11,0.0,81935,122383350984959,21,31.6,606.3181762695312,0.12620000541210175,16,0.0,0.0,1575420030,,,,0,,1,2.17,28.6,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,12,0.0,81935,122383357506707,8,41.5,439.95965576171875,0.04670000448822975,16,0.0,0.0,1575420030,,,,0,,1,2.17,38.5,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,18,0.0,81935,122383354087499,7,42.0,-621.6038208007812,0.041600000113248825,16,0.0,0.0,1575420030,,,,0,,1,2.17,39.0,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,25,0.0,81935,122383363534013,13,36.6,154.27658081054688,0.02970000170171261,16,0.0,0.0,1575420030,,,,0,,1,2.17,33.6,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,26,0.0,81935,122383347536350,6,43.7,-631.8391723632812,0.03060000017285347,16,0.0,0.0,1575420030,,,,0,,1,2.17,40.7,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,28,0.0,81935,122383357497235,13,36.6,-91.79035949707031,0.050700001418590546,16,0.0,0.0,1575420030,,,,0,,1,2.17,33.6,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,29,0.0,81935,122383361293793,8,41.8,-70.5582046508789,0.022700000554323196,16,0.0,0.0,1575420030,,,,0,,1,2.17,38.8,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,31,0.0,81935,122383352742421,10,39.6,-390.67291259765625,0.3244999945163727,16,0.0,0.0,1575420030,,,,0,,1,2.17,36.6,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,2,0.0,16399,122369299060474,164,26.8,-7.6691131591796875,18.329299926757812,16,0.0,0.0,1561097980,,,,0,,5,2.07,20.8,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,5,0.0,16399,122369302904981,11,38.0,-4.589743614196777,5.3277997970581055,16,0.0,0.0,1561097980,,,,0,,5,2.07,32.0,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,13,0.0,16399,122369304725938,21,31.1,-185.49095153808594,0.4625000059604645,16,0.0,0.0,1561097980,,,,0,,5,2.07,25.1,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,27,0.0,16399,122369356363732,27,29.2,328.38751220703125,0.5504999756813049,16,0.0,0.0,1561097980,,,,0,,5,2.07,23.2,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,29,0.0,16399,122369344471405,17,33.4,-513.9314575195312,0.03930000215768814,16,0.0,0.0,1561097980,,,,0,,5,2.07,27.4,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,30,0.0,16399,122369357202237,10,39.5,-174.33570861816406,0.047600001096725464,16,0.0,0.0,1561097980,,,,0,,5,2.07,33.5,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,2,0.0,89103,122383346935562,11,38.0,-386.1298828125,0.0649000033736229,16,0.0,0.0,1575420030,,,,0,,6,2.18,32.0,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,8,0.0,89103,122383334485489,8,41.6,333.0508728027344,0.04820000380277634,16,0.0,0.0,1575420030,,,,0,,6,2.18,35.6,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,10,0.0,89103,122383346706004,17,33.5,370.7281799316406,0.06030000001192093,16,0.0,0.0,1575420030,,,,0,,6,2.18,27.5,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,11,0.0,89103,122383355110201,14,35.4,108.7587661743164,0.05430000275373459,16,0.0,0.0,1575420030,,,,0,,6,2.18,29.4,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,12,0.0,89103,122383339568774,46,25.7,514.6777954101562,0.7489999532699585,16,0.0,0.0,1575420030,,,,0,,6,2.18,19.7,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,24,0.0,89103,122383343259494,10,39.2,390.45831298828125,0.050599999725818634,16,0.0,0.0,1575420030,,,,0,,6,2.18,33.2,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,25,0.0,89103,122383352813656,17,33.2,4.595592021942139,0.4104999899864197,16,0.0,0.0,1575420030,,,,0,,6,2.18,27.200000000000003,,,,,,
Raw,1712570365430,7777794000000,18,,-1396597805636662768,0.17248916625976562,28.33220423781313,-4.912820324737718,11.452337259950735,256,36,0.0,89103,122383349272408,9,40.7,-395.06732177734375,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,6,2.18,34.7,,,,,,
Fix,GPS,36.6352219800,29.0834492400,236.66021728515625,0.93,3.7900925,314.9,1712570366000,0.700928,33.93733,6839138276922,3.0,0,,,
Fix,FLP,36.6352226000,29.0834481000,236.66021728515625,0.97755027,3.008,306.65323,1712570366981,0.21481021,45.0,6839647782026,3.0,0,,,
Status,1712570366000,36,0,1,5,1575420030,38.80,108.0,24.0,1,1,1,33.8
Status,1712570366000,36,1,1,11,1575420030,36.20,42.0,20.0,1,1,1,31.2
Status,1712570366000,36,2,1,12,1575420030,37.00,109.0,42.0,1,1,1,32.0
Status,1712570366000,36,3,1,18,1575420030,41.20,203.0,30.0,1,1,1,36.2
Status,1712570366000,36,4,1,20,1575420030,29.10,71.0,25.0,1,1,1,24.1
Status,1712570366000,36,5,1,25,1575420030,42.50,91.0,74.0,1,1,1,37.5
Status,1712570366000,36,6,1,26,1575420030,42.30,307.0,4.0,1,1,0,37.3
Status,1712570366000,36,7,1,28,1575420030,42.10,285.0,41.0,1,1,1,37.1
Status,1712570366000,36,8,1,29,1575420030,43.30,313.0,65.0,1,1,1,38.3
Status,1712570366000,36,9,1,31,1575420030,42.90,310.0,22.0,1,1,1,37.9
Status,1712570366000,36,10,3,10,1602000000,33.20,329.0,61.0,1,1,1,28.2
Status,1712570366000,36,11,3,9,1602000000,39.00,143.0,67.0,1,1,0,34.0
Status,1712570366000,36,12,3,16,1602000000,32.20,144.0,11.0,1,1,1,27.2
Status,1712570366000,36,13,3,11,1602000000,43.00,326.0,8.0,1,1,0,38.0
Status,1712570366000,36,14,3,20,1602000000,27.30,257.0,70.0,1,1,0,22.3
Status,1712570366000,36,15,3,19,1602000000,27.10,28.0,35.0,0,1,0,22.1
Status,1712570366000,36,16,3,21,1602000000,43.70,226.0,15.0,1,1,1,38.7
Status,1712570366000,36,17,5,2,1561097980,32.80,112.0,18.0,1,1,0,27.8
Status,1712570366000,36,18,5,5,1561097980,44.80,136.0,36.0,1,1,0,39.8
Status,1712570366000,36,19,5,8,1561097980,27.60,64.0,36.0,1,1,1,22.6
Status,1712570366000,36,20,5,10,1561097980,30.20,87.0,14.0,0,1,0,25.2
Status,1712570366000,36,21,5,13,1561097980,38.90,81.0,40.0,1,1,1,33.9
Status,1712570366000,36,22,5,27,1561097980,43.80,39.0,56.0,1,1,1,38.8
Status,1712570366000,36,23,5,29,1561097980,42.90,239.0,11.0,0,1,0,37.9
Status,1712570366000,36,24,5,30,1561097980,44.40,260.0,63.0,1,1,1,39.4
Status,1712570366000,36,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570366000,36,26,5,28,1561097980,0.00,50.0,11.0,0,1,0,0.0
Status,1712570366000,36,27,2,136,1575420030,44.20,0.0,0.0,0,0,0,39.2
Status,1712570366000,36,28,6,2,1575420030,43.20,313.0,38.0,1,1,0,38.2
Status,1712570366000,36,29,6,8,1575420030,43.00,281.0,1.0,0,1,1,38.0
Status,1712570366000,36,30,6,10,1575420030,37.10,45.0,41.0,1,1,0,32.1
Status,1712570366000,36,31,6,11,1575420030,37.80,68.0,68.0,1,1,1,32.8
Status,1712570366000,36,32,6,12,1575420030,30.80,39.0,17.0,1,1,0,25.8
Status,1712570366000,36,33,6,24,1575420030,39.20,116.0,28.0,1,1,0,34.2
Status,1712570366000,36,34,6,25,1575420030,38.90,57.0,77.0,1,1,0,33.9
Status,1712570366000,36,35,6,36,1575420030,44.10,195.0,50.0,1,1,0,39.1
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,10,0.0,49359,46766364835527,24,30.2,-362.48516845703125,0.8224999904632568,16,0.0,0.0,1598062460,,,,0,,3,0.44,27.2,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,9,0.0,49359,46766365878437,13,36.0,289.93536376953125,0.23270000517368317,16,0.0,0.0,1600875010,,,,0,,3,0.44,33.0,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,16,0.0,49359,46766352594609,27,29.2,756.034423828125,0.8844999670982361,16,0.0,0.0,1601437440,,,,0,,3,0.44,26.2,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,11,0.0,49359,46766351408455,9,40.0,-778.3859252929688,0.23809999227523804,16,0.0,0.0,1602000000,,,,0,,3,0.44,37.0,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,20,0.0,49359,46766365908089,53,24.3,-125.53648376464844,1.2040001153945923,16,0.0,0.0,1603124990,,,,0,,3,0.44,21.3,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,21,0.0,49359,46766353968952,9,40.7,-666.3245849609375,0.2410999983549118,16,0.0,0.0,1604249980,,,,0,,3,0.44,37.7,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,5,0.0,81935,122384353319765,14,35.8,-412.9591064453125,0.04530000314116478,16,0.0,0.0,1575420030,,,,0,,1,2.14,32.8,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,11,0.0,81935,122384350982998,17,33.2,600.5287475585938,0.5115000009536743,16,0.0,0.0,1575420030,,,,0,,1,2.14,30.200000000000003,,,,,,
Raw,1712570366430,7778794000000,18,,-1396597805636662756,0.510650634765625,25.243727577617392,5.476067769889629,12.442450588208896,256,12,0.0,81935,122384357505217,16,34.0,435.12762451171875,0.05220000445842743,16,0.0,0.0,1575420030,,,,0,,1,2.14,31.0,,,,,,
